bcr_sample_barcode	bcr_analyte_barcode	experimental_protocol_type	protocol_file_name	protocol_name
TCGA-BH-A0AZ-01A	TCGA-BH-A0AZ-01A-21W	Repli-G	[Not Available]	[Not Available]
TCGA-BH-A0AZ-11A	TCGA-BH-A0AZ-11A-22D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-BH-A0AZ-11A	TCGA-BH-A0AZ-11A-22R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-BH-A0AZ-11A	TCGA-BH-A0AZ-11A-22W	Repli-G	[Not Available]	[Not Available]
TCGA-BH-A0B0-01A	TCGA-BH-A0B0-01A-21D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-BH-A0B0-01A	TCGA-BH-A0B0-01A-21R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-BH-A0B0-01A	TCGA-BH-A0B0-01A-21W	Repli-G	[Not Available]	[Not Available]
TCGA-BH-A0B0-10A	TCGA-BH-A0B0-10A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-BH-A0B0-10A	TCGA-BH-A0B0-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-BH-A0B1-01A	TCGA-BH-A0B1-01A-12D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-BH-A0B1-01A	TCGA-BH-A0B1-01A-12R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-BH-A0B1-01A	TCGA-BH-A0B1-01A-12W	Repli-G	[Not Available]	[Not Available]
TCGA-BH-A0B1-01A	TCGA-BH-A0B1-01A-12X	Repli-G X	[Not Available]	[Not Available]
TCGA-BH-A0B1-10A	TCGA-BH-A0B1-10A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-BH-A0B1-10A	TCGA-BH-A0B1-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-BH-A0B1-10A	TCGA-BH-A0B1-10A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-BH-A0B2-01A	TCGA-BH-A0B2-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-BH-A0B2-01A	TCGA-BH-A0B2-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-BH-A0B2-01A	TCGA-BH-A0B2-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-BH-A0B2-10A	TCGA-BH-A0B2-10A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-BH-A0B2-10A	TCGA-BH-A0B2-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-BH-A0B2-11A	TCGA-BH-A0B2-11A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-BH-A0B2-11A	TCGA-BH-A0B2-11A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-BH-A0B3-01A	TCGA-BH-A0B3-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-BH-A0B3-01A	TCGA-BH-A0B3-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-BH-A0B3-01A	TCGA-BH-A0B3-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-BH-A0B3-01A	TCGA-BH-A0B3-01A-11X	Repli-G X	[Not Available]	[Not Available]
TCGA-BH-A0B3-10A	TCGA-BH-A0B3-10A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-BH-A0B3-10A	TCGA-BH-A0B3-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-BH-A0B3-10A	TCGA-BH-A0B3-10A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-BH-A0B3-11B	TCGA-BH-A0B3-11B-21D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-BH-A0B3-11B	TCGA-BH-A0B3-11B-21R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-BH-A0B3-11B	TCGA-BH-A0B3-11B-21W	Repli-G	[Not Available]	[Not Available]
TCGA-BH-A0B3-11B	TCGA-BH-A0B3-11B-21X	Repli-G X	[Not Available]	[Not Available]
TCGA-BH-A0B4-01A	TCGA-BH-A0B4-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-BH-A0B4-01A	TCGA-BH-A0B4-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-BH-A0B4-01A	TCGA-BH-A0B4-01A-11W	[Not Available]	[Not Available]	[Not Available]
TCGA-BH-A0B4-01A	TCGA-BH-A0B4-01A-11X	[Not Available]	[Not Available]	[Not Available]
TCGA-BH-A0B4-10A	TCGA-BH-A0B4-10A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-BH-A0B4-10A	TCGA-BH-A0B4-10A-01W	[Not Available]	[Not Available]	[Not Available]
TCGA-BH-A0B4-10A	TCGA-BH-A0B4-10A-01X	[Not Available]	[Not Available]	[Not Available]
TCGA-BH-A0B5-01A	TCGA-BH-A0B5-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-BH-A0B5-01A	TCGA-BH-A0B5-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-BH-A0B5-01A	TCGA-BH-A0B5-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-BH-A0B5-11A	TCGA-BH-A0B5-11A-23D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-BH-A0B5-11A	TCGA-BH-A0B5-11A-23R	[Not Available]	[Not Available]	[Not Available]
TCGA-BH-A0B5-11A	TCGA-BH-A0B5-11A-23W	Repli-G	[Not Available]	[Not Available]
TCGA-BH-A0B6-01A	TCGA-BH-A0B6-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-BH-A0B6-01A	TCGA-BH-A0B6-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-BH-A0B6-01A	TCGA-BH-A0B6-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-BH-A0B6-10A	TCGA-BH-A0B6-10A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-BH-A0B6-10A	TCGA-BH-A0B6-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-BH-A0B7-01A	TCGA-BH-A0B7-01A-12D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-BH-A0B7-01A	TCGA-BH-A0B7-01A-12R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-BH-A0B7-01A	TCGA-BH-A0B7-01A-12W	Repli-G	[Not Available]	[Not Available]
TCGA-BH-A0B7-10A	TCGA-BH-A0B7-10A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-BH-A0B7-10A	TCGA-BH-A0B7-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-BH-A0B7-11A	TCGA-BH-A0B7-11A-34D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-BH-A0B7-11A	TCGA-BH-A0B7-11A-34R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-BH-A0B7-11A	TCGA-BH-A0B7-11A-34W	Repli-G	[Not Available]	[Not Available]
TCGA-BH-A0B8-01A	TCGA-BH-A0B8-01A-21D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-BH-A0B8-01A	TCGA-BH-A0B8-01A-21R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-BH-A0B8-01A	TCGA-BH-A0B8-01A-21W	Repli-G	[Not Available]	[Not Available]
TCGA-BH-A0B8-01A	TCGA-BH-A0B8-01A-21X	Repli-G X	[Not Available]	[Not Available]
TCGA-BH-A0B8-10A	TCGA-BH-A0B8-10A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-BH-A0B8-10A	TCGA-BH-A0B8-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-BH-A0B8-10A	TCGA-BH-A0B8-10A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-BH-A0B8-11A	TCGA-BH-A0B8-11A-41D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-BH-A0B8-11A	TCGA-BH-A0B8-11A-41R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-BH-A0B8-11A	TCGA-BH-A0B8-11A-41W	Repli-G	[Not Available]	[Not Available]
TCGA-BH-A0B8-11A	TCGA-BH-A0B8-11A-41X	Repli-G X	[Not Available]	[Not Available]
TCGA-BH-A0B9-01A	TCGA-BH-A0B9-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-BH-A0B9-01A	TCGA-BH-A0B9-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-BH-A0B9-01A	TCGA-BH-A0B9-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-BH-A0B9-01A	TCGA-BH-A0B9-01A-11X	Repli-G X	[Not Available]	[Not Available]
TCGA-BH-A0B9-10A	TCGA-BH-A0B9-10A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-BH-A0B9-10A	TCGA-BH-A0B9-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-BH-A0B9-10A	TCGA-BH-A0B9-10A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-BH-A0BA-01A	TCGA-BH-A0BA-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-BH-A0BA-01A	TCGA-BH-A0BA-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-BH-A0BA-01A	TCGA-BH-A0BA-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-BH-A0BA-01A	TCGA-BH-A0BA-01A-11X	Repli-G X	[Not Available]	[Not Available]
TCGA-BH-A0BA-10A	TCGA-BH-A0BA-10A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-BH-A0BA-10A	TCGA-BH-A0BA-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-BH-A0BA-10A	TCGA-BH-A0BA-10A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-BH-A0BA-11A	TCGA-BH-A0BA-11A-22D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-BH-A0BA-11A	TCGA-BH-A0BA-11A-22R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-BH-A0BA-11A	TCGA-BH-A0BA-11A-22W	Repli-G	[Not Available]	[Not Available]
TCGA-BH-A0BA-11A	TCGA-BH-A0BA-11A-22X	Repli-G X	[Not Available]	[Not Available]
TCGA-BH-A0BC-01A	TCGA-BH-A0BC-01A-22D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-BH-A0BC-01A	TCGA-BH-A0BC-01A-22R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-BH-A0BC-01A	TCGA-BH-A0BC-01A-22W	Repli-G	[Not Available]	[Not Available]
TCGA-BH-A0BC-01A	TCGA-BH-A0BC-01A-22X	Repli-G X	[Not Available]	[Not Available]
TCGA-BH-A0BC-10A	TCGA-BH-A0BC-10A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-BH-A0BC-10A	TCGA-BH-A0BC-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-BH-A0BC-10A	TCGA-BH-A0BC-10A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-BH-A0BC-11A	TCGA-BH-A0BC-11A-22D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-BH-A0BC-11A	TCGA-BH-A0BC-11A-22R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-BH-A0BC-11A	TCGA-BH-A0BC-11A-22W	Repli-G	[Not Available]	[Not Available]
TCGA-BH-A0BC-11A	TCGA-BH-A0BC-11A-22X	Repli-G X	[Not Available]	[Not Available]
TCGA-BH-A0BD-01A	TCGA-BH-A0BD-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-BH-A0BD-01A	TCGA-BH-A0BD-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-BH-A0BD-01A	TCGA-BH-A0BD-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-BH-A0BD-01A	TCGA-BH-A0BD-01A-11X	Repli-G X	[Not Available]	[Not Available]
TCGA-BH-A0BD-10A	TCGA-BH-A0BD-10A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-BH-A0BD-10A	TCGA-BH-A0BD-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-BH-A0BD-10A	TCGA-BH-A0BD-10A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-BH-A0BF-01A	TCGA-BH-A0BF-01A-21D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-BH-A0BF-01A	TCGA-BH-A0BF-01A-21R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-BH-A0BF-01A	TCGA-BH-A0BF-01A-21W	Repli-G	[Not Available]	[Not Available]
TCGA-BH-A0BF-11A	TCGA-BH-A0BF-11A-31D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-BH-A0BF-11A	TCGA-BH-A0BF-11A-31W	Repli-G	[Not Available]	[Not Available]
TCGA-BH-A0BG-01A	TCGA-BH-A0BG-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-BH-A0BG-01A	TCGA-BH-A0BG-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-BH-A0BG-01A	TCGA-BH-A0BG-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-BH-A0BG-10A	TCGA-BH-A0BG-10A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-BH-A0BG-10A	TCGA-BH-A0BG-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-BH-A0BJ-01A	TCGA-BH-A0BJ-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-BH-A0BJ-01A	TCGA-BH-A0BJ-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-BH-A0BJ-01A	TCGA-BH-A0BJ-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-BH-A0BJ-01A	TCGA-BH-A0BJ-01A-11X	Repli-G X	[Not Available]	[Not Available]
TCGA-BH-A0BJ-10A	TCGA-BH-A0BJ-10A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-BH-A0BJ-10A	TCGA-BH-A0BJ-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-BH-A0BJ-10A	TCGA-BH-A0BJ-10A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-BH-A0BJ-11A	TCGA-BH-A0BJ-11A-23D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-BH-A0BJ-11A	TCGA-BH-A0BJ-11A-23R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-BH-A0BJ-11A	TCGA-BH-A0BJ-11A-23W	Repli-G	[Not Available]	[Not Available]
TCGA-BH-A0BJ-11A	TCGA-BH-A0BJ-11A-23X	Repli-G X	[Not Available]	[Not Available]
TCGA-BH-A0BL-01A	TCGA-BH-A0BL-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-BH-A0BL-01A	TCGA-BH-A0BL-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-BH-A0BL-01A	TCGA-BH-A0BL-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-BH-A0BL-10A	TCGA-BH-A0BL-10A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-BH-A0BL-10A	TCGA-BH-A0BL-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-BH-A0BL-11A	TCGA-BH-A0BL-11A-12D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-BH-A0BL-11A	TCGA-BH-A0BL-11A-12W	Repli-G	[Not Available]	[Not Available]
TCGA-BH-A0BM-01A	TCGA-BH-A0BM-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-BH-A0BM-01A	TCGA-BH-A0BM-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-BH-A0BM-01A	TCGA-BH-A0BM-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-BH-A0BM-01A	TCGA-BH-A0BM-01A-11X	Repli-G X	[Not Available]	[Not Available]
TCGA-BH-A0BM-10A	TCGA-BH-A0BM-10A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-BH-A0BM-10A	TCGA-BH-A0BM-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-BH-A0BM-10A	TCGA-BH-A0BM-10A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-BH-A0BM-11A	TCGA-BH-A0BM-11A-12D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-BH-A0BM-11A	TCGA-BH-A0BM-11A-12R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-BH-A0BM-11A	TCGA-BH-A0BM-11A-12W	Repli-G	[Not Available]	[Not Available]
TCGA-BH-A0BM-11A	TCGA-BH-A0BM-11A-12X	Repli-G X	[Not Available]	[Not Available]
TCGA-BH-A0BO-01A	TCGA-BH-A0BO-01A-23D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-BH-A0BO-01A	TCGA-BH-A0BO-01A-23R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-BH-A0BO-01A	TCGA-BH-A0BO-01A-23W	Repli-G	[Not Available]	[Not Available]
TCGA-BH-A0BO-10A	TCGA-BH-A0BO-10A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-BH-A0BO-10A	TCGA-BH-A0BO-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-BH-A0BO-11A	TCGA-BH-A0BO-11A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-BH-A0BO-11A	TCGA-BH-A0BO-11A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-BH-A0BP-01A	TCGA-BH-A0BP-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-BH-A0BP-01A	TCGA-BH-A0BP-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-BH-A0BP-01A	TCGA-BH-A0BP-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-BH-A0BP-10A	TCGA-BH-A0BP-10A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-BH-A0BP-10A	TCGA-BH-A0BP-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-BH-A0BQ-01A	TCGA-BH-A0BQ-01A-21D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-BH-A0BQ-01A	TCGA-BH-A0BQ-01A-21R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-BH-A0BQ-01A	TCGA-BH-A0BQ-01A-21W	Repli-G	[Not Available]	[Not Available]
TCGA-BH-A0BQ-10A	TCGA-BH-A0BQ-10A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-BH-A0BQ-10A	TCGA-BH-A0BQ-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-BH-A0BQ-11A	TCGA-BH-A0BQ-11A-33D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-BH-A0BQ-11A	TCGA-BH-A0BQ-11A-33R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-BH-A0BQ-11A	TCGA-BH-A0BQ-11A-33W	Repli-G	[Not Available]	[Not Available]
TCGA-BH-A0BR-01A	TCGA-BH-A0BR-01A-21D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-BH-A0BR-01A	TCGA-BH-A0BR-01A-21R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-BH-A0BR-01A	TCGA-BH-A0BR-01A-21W	Repli-G	[Not Available]	[Not Available]
TCGA-BH-A0BR-10A	TCGA-BH-A0BR-10A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-BH-A0BR-10A	TCGA-BH-A0BR-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-BH-A0BS-01A	TCGA-BH-A0BS-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-BH-A0BS-01A	TCGA-BH-A0BS-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-BH-A0BS-01A	TCGA-BH-A0BS-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-BH-A0BS-11A	TCGA-BH-A0BS-11A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-BH-A0BS-11A	TCGA-BH-A0BS-11A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-BH-A0BS-11A	TCGA-BH-A0BS-11A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-BH-A0BT-01A	TCGA-BH-A0BT-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-BH-A0BT-01A	TCGA-BH-A0BT-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-BH-A0BT-01A	TCGA-BH-A0BT-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-BH-A0BT-11A	TCGA-BH-A0BT-11A-21D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-BH-A0BT-11A	TCGA-BH-A0BT-11A-21R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-BH-A0BT-11A	TCGA-BH-A0BT-11A-21W	Repli-G	[Not Available]	[Not Available]
TCGA-BH-A0BV-01A	TCGA-BH-A0BV-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-BH-A0BV-01A	TCGA-BH-A0BV-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-BH-A0BV-01A	TCGA-BH-A0BV-01A-11W	[Not Available]	[Not Available]	[Not Available]
TCGA-BH-A0BV-01A	TCGA-BH-A0BV-01A-11X	[Not Available]	[Not Available]	[Not Available]
TCGA-BH-A0BV-10A	TCGA-BH-A0BV-10A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-BH-A0BV-10A	TCGA-BH-A0BV-10A-01W	[Not Available]	[Not Available]	[Not Available]
TCGA-BH-A0BV-10A	TCGA-BH-A0BV-10A-01X	[Not Available]	[Not Available]	[Not Available]
TCGA-BH-A0BV-11A	TCGA-BH-A0BV-11A-31D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-BH-A0BV-11A	TCGA-BH-A0BV-11A-31R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-BH-A0BV-11A	TCGA-BH-A0BV-11A-31W	Repli-G	[Not Available]	[Not Available]
TCGA-BH-A0BV-11A	TCGA-BH-A0BV-11A-31X	Repli-G X	[Not Available]	[Not Available]
TCGA-BH-A0BW-01A	TCGA-BH-A0BW-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-BH-A0BW-01A	TCGA-BH-A0BW-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-BH-A0BW-01A	TCGA-BH-A0BW-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-BH-A0BW-10A	TCGA-BH-A0BW-10A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-BH-A0BW-10A	TCGA-BH-A0BW-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-BH-A0BW-11A	TCGA-BH-A0BW-11A-12D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-BH-A0BW-11A	TCGA-BH-A0BW-11A-12R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-BH-A0BW-11A	TCGA-BH-A0BW-11A-12W	Repli-G	[Not Available]	[Not Available]
TCGA-BH-A0BZ-01A	TCGA-BH-A0BZ-01A-31D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-BH-A0BZ-01A	TCGA-BH-A0BZ-01A-31R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-BH-A0BZ-01A	TCGA-BH-A0BZ-01A-31W	Repli-G	[Not Available]	[Not Available]
TCGA-BH-A0BZ-11A	TCGA-BH-A0BZ-11A-61D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-BH-A0BZ-11A	TCGA-BH-A0BZ-11A-61R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-BH-A0BZ-11A	TCGA-BH-A0BZ-11A-61W	Repli-G	[Not Available]	[Not Available]
TCGA-BH-A0C0-01A	TCGA-BH-A0C0-01A-21D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-BH-A0C0-01A	TCGA-BH-A0C0-01A-21R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-BH-A0C0-01A	TCGA-BH-A0C0-01A-21W	Repli-G	[Not Available]	[Not Available]
TCGA-BH-A0C0-01A	TCGA-BH-A0C0-01A-21X	Repli-G X	[Not Available]	[Not Available]
TCGA-BH-A0C0-10A	TCGA-BH-A0C0-10A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-BH-A0C0-10A	TCGA-BH-A0C0-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-BH-A0C0-10A	TCGA-BH-A0C0-10A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-BH-A0C0-11A	TCGA-BH-A0C0-11A-21D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-BH-A0C0-11A	TCGA-BH-A0C0-11A-21R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-BH-A0C0-11A	TCGA-BH-A0C0-11A-21W	Repli-G	[Not Available]	[Not Available]
TCGA-BH-A0C0-11A	TCGA-BH-A0C0-11A-21X	Repli-G X	[Not Available]	[Not Available]
TCGA-BH-A0C1-01B	TCGA-BH-A0C1-01B-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-BH-A0C1-01B	TCGA-BH-A0C1-01B-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-BH-A0C1-01B	TCGA-BH-A0C1-01B-11W	Repli-G	[Not Available]	[Not Available]
TCGA-BH-A0C1-10A	TCGA-BH-A0C1-10A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-BH-A0C1-10A	TCGA-BH-A0C1-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-BH-A0C3-01A	TCGA-BH-A0C3-01A-21D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-BH-A0C3-01A	TCGA-BH-A0C3-01A-21R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-BH-A0C3-01A	TCGA-BH-A0C3-01A-21W	Repli-G	[Not Available]	[Not Available]
TCGA-BH-A0C3-11A	TCGA-BH-A0C3-11A-23D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-BH-A0C3-11A	TCGA-BH-A0C3-11A-23R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-BH-A0C3-11A	TCGA-BH-A0C3-11A-23W	Repli-G	[Not Available]	[Not Available]
TCGA-BH-A0C7-01B	TCGA-BH-A0C7-01B-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-BH-A0C7-01B	TCGA-BH-A0C7-01B-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-BH-A0C7-01B	TCGA-BH-A0C7-01B-11W	Repli-G	[Not Available]	[Not Available]
TCGA-BH-A0C7-10A	TCGA-BH-A0C7-10A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-BH-A0C7-10A	TCGA-BH-A0C7-10A-01W	Repli-G	[Not Available]	[Not Available]
